278,http://www.phish.net//setlists/phish-june-13-1997-the-sfx-centre-dublin-ireland.html
279,http://www.phish.net//setlists/phish-november-21-1995-lawrence-joel-veterans-memorial-coliseum-winston-salem-nc-usa.html
280,http://www.phish.net//setlists/phish-july-10-1997-espace-julien-marseilles-france.html
281,http://www.phish.net//setlists/phish-february-16-1991-the-marquee-new-york-ny-usa.html
282,http://www.phish.net//setlists/phish-july-23-1997-lakewood-amphitheatre-atlanta-ga-usa.html
283,http://www.phish.net//setlists/phish-july-26-1998-starplex-amphitheatre-dallas-tx-usa.html
284,http://www.phish.net//setlists/phish-august-02-1998-deer-creek-music-center-noblesville-in-usa.html
285,http://www.phish.net//setlists/phish-november-09-1998-uic-pavilion-university-of-illinois-chicago-il-usa.html
286,http://www.phish.net//setlists/phish-october-25-1995-civic-center-arena-st-paul-mn-usa.html
287,http://www.phish.net//setlists/phish-december-31-1998-madison-square-garden-new-york-ny-usa.html
288,http://www.phish.net//setlists/phish-march-30-1989-the-front-burlington-vt-usa.html
289,http://www.phish.net//setlists/phish-july-01-1989-les-foufounes-lectriques-montral-qubec-canada.html
290,http://www.phish.net//setlists/phish-november-14-1995-university-of-central-florida-arena-orlando-fl-usa.html
291,http://www.phish.net//setlists/phish-june-17-1990-wendell-studios-boston-ma-usa.html
292,http://www.phish.net//setlists/phish-september-30-1990-unknown-venue-unknown-usa.html
